================================================================================
EPOCH BACKTEST WORKSHEET REPORT
Generated for Claude AI Review
================================================================================
Report Generated: 2025-12-30 16:29:32
Workbook: epoch_v1.xlsm
Worksheet: backtest

PURPOSE: This report contains raw data and summary statistics from
the backtest worksheet for validation and analysis by Claude AI.
================================================================================

SUMMARY STATISTICS
----------------------------------------
Total Trades:    235
Wins:            85
Losses:          150
Win Rate:        36.2%
Total P&L:       -67.13R
Average R:       -0.29R
Profit Factor:   0.51
Gross Profit:    +68.77R
Gross Loss:      +135.90R

BY MODEL:
  EPCH2: 130 trades, 57% WR, +13.32R
  EPCH3: 6 trades, 17% WR, -4.52R
  EPCH4: 97 trades, 10% WR, -73.93R
  EPCH1: 2 trades, 0% WR, -2.00R

BY EXIT REASON:
  EOD: 100 trades, +55.87R
  STOP: 132 trades, -132.00R
  TARGET_3R: 3 trades, +9.00R

BY DIRECTION:
  SHORT: 69 trades, 67% WR, +21.04R
  LONG: 166 trades, 23% WR, -88.16R

RAW DATA
----------------------------------------
|trade_id|date|ticker|model|zone_type|direction|zone_high|zone_low|entry_price|entry_time|stop_price|target_3r|target_calc|target_used|exit_price|exit_time|exit_reason|pnl_dollars|pnl_r|risk|win|
|BAC_123025_EPCH2_1514|2025-12-30 00:00:00|BAC|EPCH2|PRIMARY|LONG|55.2000|55.1000|55.2150|0.6347|55.0500|55.7100|53.5400|55.7100|55.2750|0.6597|EOD|0.0600|0.3636|0.1650|1.0000|
|GOOG_123025_EPCH3_0932|2025-12-30 00:00:00|GOOG|EPCH3|SECONDARY|LONG|316.6600|315.8600|316.7300|0.3972|315.8100|319.4900|320.9900|320.9900|315.8100|0.3993|STOP|-0.9200|-1.0000|0.9200|0.0000|
|GOOG_123025_EPCH4_0932|2025-12-30 00:00:00|GOOG|EPCH4|SECONDARY|LONG|316.6600|315.8600|316.7400|0.3974|315.8100|319.5300|320.9900|320.9900|315.8100|0.3993|STOP|-0.9300|-1.0000|0.9300|0.0000|
|GOOG_123025_EPCH4_0932|2025-12-30 00:00:00|GOOG|EPCH4|SECONDARY|LONG|316.6600|315.8600|317.0000|0.3976|315.8100|320.5700|320.9900|320.9900|315.8100|0.3993|STOP|-1.1900|-1.0000|1.1900|0.0000|
|GOOG_123025_EPCH4_0932|2025-12-30 00:00:00|GOOG|EPCH4|SECONDARY|LONG|316.6600|315.8600|316.9000|0.3977|315.8100|320.1700|320.9900|320.9900|315.8100|0.3993|STOP|-1.0900|-1.0000|1.0900|0.0000|
|GOOG_123025_EPCH4_0933|2025-12-30 00:00:00|GOOG|EPCH4|SECONDARY|LONG|316.6600|315.8600|316.6650|0.3981|315.8100|319.2300|320.9900|320.9900|315.8100|0.3993|STOP|-0.8550|-1.0000|0.8550|0.0000|
|GOOG_123025_EPCH4_0933|2025-12-30 00:00:00|GOOG|EPCH4|SECONDARY|LONG|316.6600|315.8600|316.8800|0.3983|315.8100|320.0900|320.9900|320.9900|315.8100|0.3993|STOP|-1.0700|-1.0000|1.0700|0.0000|
|GOOG_123025_EPCH4_1000|2025-12-30 00:00:00|GOOG|EPCH4|SECONDARY|SHORT|316.6600|315.8600|315.5000|0.4167|316.7100|311.8700|320.9900|311.8700|314.7100|0.6597|EOD|0.7900|0.6529|1.2100|1.0000|
|MU_123025_EPCH2_0930|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.9450|0.3958|292.6700|301.7700|302.1200|302.1200|292.6700|0.4340|STOP|-2.2750|-1.0000|2.2750|0.0000|
|MU_123025_EPCH4_0930|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.9450|0.3958|292.6700|301.7700|236.5000|301.7700|292.6700|0.4340|STOP|-2.2750|-1.0000|2.2750|0.0000|
|MU_123025_EPCH2_0932|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|295.0375|0.3976|292.6700|302.1400|302.1200|302.1400|292.6700|0.4340|STOP|-2.3675|-1.0000|2.3675|0.0000|
|MU_123025_EPCH4_0932|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|295.0375|0.3976|292.6700|302.1400|236.5000|302.1400|292.6700|0.4340|STOP|-2.3675|-1.0000|2.3675|0.0000|
|MU_123025_EPCH2_0952|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.8000|0.4113|292.6700|301.1900|302.1200|302.1200|292.6700|0.4340|STOP|-2.1300|-1.0000|2.1300|0.0000|
|MU_123025_EPCH4_0952|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.8000|0.4113|292.6700|301.1900|236.5000|301.1900|292.6700|0.4340|STOP|-2.1300|-1.0000|2.1300|0.0000|
|MU_123025_EPCH2_0953|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|295.0800|0.4120|292.6700|302.3100|302.1200|302.3100|292.6700|0.4340|STOP|-2.4100|-1.0000|2.4100|0.0000|
|MU_123025_EPCH4_0953|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|295.0800|0.4120|292.6700|302.3100|236.5000|302.3100|292.6700|0.4340|STOP|-2.4100|-1.0000|2.4100|0.0000|
|MU_123025_EPCH2_1000|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7200|0.4167|292.6700|300.8700|302.1200|302.1200|292.6700|0.4340|STOP|-2.0500|-1.0000|2.0500|0.0000|
|MU_123025_EPCH4_1000|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7200|0.4167|292.6700|300.8700|236.5000|300.8700|292.6700|0.4340|STOP|-2.0500|-1.0000|2.0500|0.0000|
|MU_123025_EPCH2_1002|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6200|0.4184|292.6700|300.4700|302.1200|302.1200|292.6700|0.4340|STOP|-1.9500|-1.0000|1.9500|0.0000|
|MU_123025_EPCH4_1002|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6200|0.4184|292.6700|300.4700|236.5000|300.4700|292.6700|0.4340|STOP|-1.9500|-1.0000|1.9500|0.0000|
|MU_123025_EPCH2_1004|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7400|0.4196|292.6700|300.9500|302.1200|302.1200|292.6700|0.4340|STOP|-2.0700|-1.0000|2.0700|0.0000|
|MU_123025_EPCH4_1004|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7400|0.4196|292.6700|300.9500|236.5000|300.9500|292.6700|0.4340|STOP|-2.0700|-1.0000|2.0700|0.0000|
|MU_123025_EPCH2_1005|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7052|0.4203|292.6700|300.8108|302.1200|302.1200|292.6700|0.4340|STOP|-2.0352|-1.0000|2.0352|0.0000|
|MU_123025_EPCH4_1005|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7052|0.4203|292.6700|300.8108|236.5000|300.8108|292.6700|0.4340|STOP|-2.0352|-1.0000|2.0352|0.0000|
|MU_123025_EPCH2_1005|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6564|0.4207|292.6700|300.6156|302.1200|302.1200|292.6700|0.4340|STOP|-1.9864|-1.0000|1.9864|0.0000|
|MU_123025_EPCH4_1005|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6564|0.4207|292.6700|300.6156|236.5000|300.6156|292.6700|0.4340|STOP|-1.9864|-1.0000|1.9864|0.0000|
|MU_123025_EPCH2_1008|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6500|0.4222|292.6700|300.5900|302.1200|302.1200|292.6700|0.4340|STOP|-1.9800|-1.0000|1.9800|0.0000|
|MU_123025_EPCH4_1008|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6500|0.4222|292.6700|300.5900|236.5000|300.5900|292.6700|0.4340|STOP|-1.9800|-1.0000|1.9800|0.0000|
|MU_123025_EPCH1_1027|2025-12-30 00:00:00|MU|EPCH1|PRIMARY|SHORT|294.6000|292.7200|292.5400|0.4356|294.6500|286.2100|302.1200|286.2100|294.6500|0.4444|STOP|-2.1100|-1.0000|2.1100|0.0000|
|MU_123025_EPCH3_1027|2025-12-30 00:00:00|MU|EPCH3|SECONDARY|SHORT|294.6000|292.7200|292.5400|0.4356|294.6500|286.2100|236.5000|236.5000|294.6500|0.4444|STOP|-2.1100|-1.0000|2.1100|0.0000|
|MU_123025_EPCH2_1028|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|SHORT|294.6000|292.7200|292.6600|0.4363|294.6500|286.6900|302.1200|286.6900|294.6500|0.4444|STOP|-1.9900|-1.0000|1.9900|0.0000|
|MU_123025_EPCH4_1028|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|SHORT|294.6000|292.7200|292.6600|0.4363|294.6500|286.6900|236.5000|236.5000|294.6500|0.4444|STOP|-1.9900|-1.0000|1.9900|0.0000|
|MU_123025_EPCH1_1042|2025-12-30 00:00:00|MU|EPCH1|PRIMARY|LONG|294.6000|292.7200|294.6060|0.4462|292.6700|300.4140|302.1200|302.1200|292.6700|0.6562|STOP|-1.9360|-1.0000|1.9360|0.0000|
|MU_123025_EPCH3_1042|2025-12-30 00:00:00|MU|EPCH3|SECONDARY|LONG|294.6000|292.7200|294.6060|0.4462|292.6700|300.4140|236.5000|300.4140|292.6700|0.6562|STOP|-1.9360|-1.0000|1.9360|0.0000|
|MU_123025_EPCH2_1043|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6200|0.4465|292.6700|300.4700|302.1200|302.1200|292.6700|0.6562|STOP|-1.9500|-1.0000|1.9500|0.0000|
|MU_123025_EPCH4_1043|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6200|0.4465|292.6700|300.4700|236.5000|300.4700|292.6700|0.6562|STOP|-1.9500|-1.0000|1.9500|0.0000|
|MU_123025_EPCH2_1043|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6300|0.4467|292.6700|300.5100|302.1200|302.1200|292.6700|0.6562|STOP|-1.9600|-1.0000|1.9600|0.0000|
|MU_123025_EPCH4_1043|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6300|0.4467|292.6700|300.5100|236.5000|300.5100|292.6700|0.6562|STOP|-1.9600|-1.0000|1.9600|0.0000|
|MU_123025_EPCH2_1044|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6150|0.4474|292.6700|300.4500|302.1200|302.1200|292.6700|0.6562|STOP|-1.9450|-1.0000|1.9450|0.0000|
|MU_123025_EPCH4_1044|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6150|0.4474|292.6700|300.4500|236.5000|300.4500|292.6700|0.6562|STOP|-1.9450|-1.0000|1.9450|0.0000|
|MU_123025_EPCH2_1133|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7000|0.4816|292.6700|300.7900|302.1200|302.1200|292.6700|0.6562|STOP|-2.0300|-1.0000|2.0300|0.0000|
|MU_123025_EPCH4_1133|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7000|0.4816|292.6700|300.7900|236.5000|300.7900|292.6700|0.6562|STOP|-2.0300|-1.0000|2.0300|0.0000|
|MU_123025_EPCH2_1134|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7101|0.4821|292.6700|300.8304|302.1200|302.1200|292.6700|0.6562|STOP|-2.0401|-1.0000|2.0401|0.0000|
|MU_123025_EPCH4_1134|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7101|0.4821|292.6700|300.8304|236.5000|300.8304|292.6700|0.6562|STOP|-2.0401|-1.0000|2.0401|0.0000|
|MU_123025_EPCH2_1202|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6100|0.5019|292.6700|300.4300|302.1200|302.1200|292.6700|0.6562|STOP|-1.9400|-1.0000|1.9400|0.0000|
|MU_123025_EPCH4_1202|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6100|0.5019|292.6700|300.4300|236.5000|300.4300|292.6700|0.6562|STOP|-1.9400|-1.0000|1.9400|0.0000|
|MU_123025_EPCH2_1203|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6250|0.5021|292.6700|300.4900|302.1200|302.1200|292.6700|0.6562|STOP|-1.9550|-1.0000|1.9550|0.0000|
|MU_123025_EPCH4_1203|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6250|0.5021|292.6700|300.4900|236.5000|300.4900|292.6700|0.6562|STOP|-1.9550|-1.0000|1.9550|0.0000|
|MU_123025_EPCH2_1210|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7400|0.5075|292.6700|300.9500|302.1200|302.1200|292.6700|0.6562|STOP|-2.0700|-1.0000|2.0700|0.0000|
|MU_123025_EPCH4_1210|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7400|0.5075|292.6700|300.9500|236.5000|300.9500|292.6700|0.6562|STOP|-2.0700|-1.0000|2.0700|0.0000|
|MU_123025_EPCH2_1211|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7324|0.5076|292.6700|300.9196|302.1200|302.1200|292.6700|0.6562|STOP|-2.0624|-1.0000|2.0624|0.0000|
|MU_123025_EPCH4_1211|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7324|0.5076|292.6700|300.9196|236.5000|300.9196|292.6700|0.6562|STOP|-2.0624|-1.0000|2.0624|0.0000|
|MU_123025_EPCH2_1212|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6400|0.5085|292.6700|300.5500|302.1200|302.1200|292.6700|0.6562|STOP|-1.9700|-1.0000|1.9700|0.0000|
|MU_123025_EPCH4_1212|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6400|0.5085|292.6700|300.5500|236.5000|300.5500|292.6700|0.6562|STOP|-1.9700|-1.0000|1.9700|0.0000|
|MU_123025_EPCH2_1213|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.8306|0.5090|292.6700|301.3124|302.1200|302.1200|292.6700|0.6562|STOP|-2.1606|-1.0000|2.1606|0.0000|
|MU_123025_EPCH4_1213|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.8306|0.5090|292.6700|301.3124|236.5000|301.3124|292.6700|0.6562|STOP|-2.1606|-1.0000|2.1606|0.0000|
|MU_123025_EPCH2_1217|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7800|0.5118|292.6700|301.1100|302.1200|302.1200|292.6700|0.6562|STOP|-2.1100|-1.0000|2.1100|0.0000|
|MU_123025_EPCH4_1217|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7800|0.5118|292.6700|301.1100|236.5000|301.1100|292.6700|0.6562|STOP|-2.1100|-1.0000|2.1100|0.0000|
|MU_123025_EPCH2_1218|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6200|0.5128|292.6700|300.4700|302.1200|302.1200|292.6700|0.6562|STOP|-1.9500|-1.0000|1.9500|0.0000|
|MU_123025_EPCH4_1218|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6200|0.5128|292.6700|300.4700|236.5000|300.4700|292.6700|0.6562|STOP|-1.9500|-1.0000|1.9500|0.0000|
|MU_123025_EPCH2_1218|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6384|0.5130|292.6700|300.5436|302.1200|302.1200|292.6700|0.6562|STOP|-1.9684|-1.0000|1.9684|0.0000|
|MU_123025_EPCH4_1218|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6384|0.5130|292.6700|300.5436|236.5000|300.5436|292.6700|0.6562|STOP|-1.9684|-1.0000|1.9684|0.0000|
|MU_123025_EPCH2_1221|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6300|0.5149|292.6700|300.5100|302.1200|302.1200|292.6700|0.6562|STOP|-1.9600|-1.0000|1.9600|0.0000|
|MU_123025_EPCH4_1221|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6300|0.5149|292.6700|300.5100|236.5000|300.5100|292.6700|0.6562|STOP|-1.9600|-1.0000|1.9600|0.0000|
|MU_123025_EPCH2_1221|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6250|0.5151|292.6700|300.4900|302.1200|302.1200|292.6700|0.6562|STOP|-1.9550|-1.0000|1.9550|0.0000|
|MU_123025_EPCH4_1221|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6250|0.5151|292.6700|300.4900|236.5000|300.4900|292.6700|0.6562|STOP|-1.9550|-1.0000|1.9550|0.0000|
|MU_123025_EPCH2_1401|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6532|0.5840|292.6700|300.6028|302.1200|302.1200|292.6700|0.6562|STOP|-1.9832|-1.0000|1.9832|0.0000|
|MU_123025_EPCH4_1401|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6532|0.5840|292.6700|300.6028|236.5000|300.6028|292.6700|0.6562|STOP|-1.9832|-1.0000|1.9832|0.0000|
|MU_123025_EPCH2_1407|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6600|0.5882|292.6700|300.6300|302.1200|302.1200|292.6700|0.6562|STOP|-1.9900|-1.0000|1.9900|0.0000|
|MU_123025_EPCH4_1407|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6600|0.5882|292.6700|300.6300|236.5000|300.6300|292.6700|0.6562|STOP|-1.9900|-1.0000|1.9900|0.0000|
|MU_123025_EPCH2_1407|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6099|0.5884|292.6700|300.4296|302.1200|302.1200|292.6700|0.6562|STOP|-1.9399|-1.0000|1.9399|0.0000|
|MU_123025_EPCH4_1407|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6099|0.5884|292.6700|300.4296|236.5000|300.4296|292.6700|0.6562|STOP|-1.9399|-1.0000|1.9399|0.0000|
|MU_123025_EPCH2_1407|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7000|0.5885|292.6700|300.7900|302.1200|302.1200|292.6700|0.6562|STOP|-2.0300|-1.0000|2.0300|0.0000|
|MU_123025_EPCH4_1407|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7000|0.5885|292.6700|300.7900|236.5000|300.7900|292.6700|0.6562|STOP|-2.0300|-1.0000|2.0300|0.0000|
|MU_123025_EPCH2_1410|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6179|0.5903|292.6700|300.4616|302.1200|302.1200|292.6700|0.6562|STOP|-1.9479|-1.0000|1.9479|0.0000|
|MU_123025_EPCH4_1410|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6179|0.5903|292.6700|300.4616|236.5000|300.4616|292.6700|0.6562|STOP|-1.9479|-1.0000|1.9479|0.0000|
|MU_123025_EPCH2_1411|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6100|0.5910|292.6700|300.4300|302.1200|302.1200|292.6700|0.6562|STOP|-1.9400|-1.0000|1.9400|0.0000|
|MU_123025_EPCH4_1411|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6100|0.5910|292.6700|300.4300|236.5000|300.4300|292.6700|0.6562|STOP|-1.9400|-1.0000|1.9400|0.0000|
|MU_123025_EPCH2_1411|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6700|0.5913|292.6700|300.6700|302.1200|302.1200|292.6700|0.6562|STOP|-2.0000|-1.0000|2.0000|0.0000|
|MU_123025_EPCH4_1411|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6700|0.5913|292.6700|300.6700|236.5000|300.6700|292.6700|0.6562|STOP|-2.0000|-1.0000|2.0000|0.0000|
|MU_123025_EPCH2_1411|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6499|0.5915|292.6700|300.5896|302.1200|302.1200|292.6700|0.6562|STOP|-1.9799|-1.0000|1.9799|0.0000|
|MU_123025_EPCH4_1411|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6499|0.5915|292.6700|300.5896|236.5000|300.5896|292.6700|0.6562|STOP|-1.9799|-1.0000|1.9799|0.0000|
|MU_123025_EPCH2_1412|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6487|0.5918|292.6700|300.5848|302.1200|302.1200|292.6700|0.6562|STOP|-1.9787|-1.0000|1.9787|0.0000|
|MU_123025_EPCH4_1412|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6487|0.5918|292.6700|300.5848|236.5000|300.5848|292.6700|0.6562|STOP|-1.9787|-1.0000|1.9787|0.0000|
|MU_123025_EPCH2_1412|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7200|0.5920|292.6700|300.8700|302.1200|302.1200|292.6700|0.6562|STOP|-2.0500|-1.0000|2.0500|0.0000|
|MU_123025_EPCH4_1412|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7200|0.5920|292.6700|300.8700|236.5000|300.8700|292.6700|0.6562|STOP|-2.0500|-1.0000|2.0500|0.0000|
|MU_123025_EPCH2_1414|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.7498|0.5931|292.6700|300.9892|302.1200|302.1200|292.6700|0.6562|STOP|-2.0798|-1.0000|2.0798|0.0000|
|MU_123025_EPCH4_1414|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.7498|0.5931|292.6700|300.9892|236.5000|300.9892|292.6700|0.6562|STOP|-2.0798|-1.0000|2.0798|0.0000|
|MU_123025_EPCH2_1448|2025-12-30 00:00:00|MU|EPCH2|PRIMARY|LONG|294.6000|292.7200|294.6050|0.6170|292.6700|300.4100|302.1200|302.1200|292.6700|0.6562|STOP|-1.9350|-1.0000|1.9350|0.0000|
|MU_123025_EPCH4_1448|2025-12-30 00:00:00|MU|EPCH4|SECONDARY|LONG|294.6000|292.7200|294.6050|0.6170|292.6700|300.4100|236.5000|300.4100|292.6700|0.6562|STOP|-1.9350|-1.0000|1.9350|0.0000|
|NVDA_123025_EPCH4_0930|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|LONG|188.2800|187.6400|188.7650|0.3958|187.5900|192.2900|177.6200|192.2900|187.5900|0.3993|STOP|-1.1750|-1.0000|1.1750|0.0000|
|NVDA_123025_EPCH4_0930|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|LONG|188.2800|187.6400|188.3550|0.3960|187.5900|190.6500|177.6200|190.6500|187.5900|0.3993|STOP|-0.7650|-1.0000|0.7650|0.0000|
|NVDA_123025_EPCH4_0930|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|LONG|188.2800|187.6400|188.3500|0.3962|187.5900|190.6300|177.6200|190.6300|187.5900|0.3993|STOP|-0.7600|-1.0000|0.7600|0.0000|
|NVDA_123025_EPCH4_0930|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|LONG|188.2800|187.6400|188.4700|0.3964|187.5900|191.1100|177.6200|191.1100|187.5900|0.3993|STOP|-0.8800|-1.0000|0.8800|0.0000|
|NVDA_123025_EPCH4_0932|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|LONG|188.2800|187.6400|188.3480|0.3977|187.5900|190.6220|177.6200|190.6220|187.5900|0.3993|STOP|-0.7580|-1.0000|0.7580|0.0000|
|NVDA_123025_EPCH4_0934|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|LONG|188.2800|187.6400|188.3401|0.3988|187.5900|190.5904|177.6200|190.5904|187.5900|0.3993|STOP|-0.7501|-1.0000|0.7501|0.0000|
|NVDA_123025_EPCH3_0936|2025-12-30 00:00:00|NVDA|EPCH3|SECONDARY|SHORT|188.2800|187.6400|187.6198|0.4002|188.3300|185.4892|177.6200|177.6200|188.3300|0.4722|STOP|-0.7102|-1.0000|0.7102|0.0000|
|NVDA_123025_EPCH4_0936|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.4612|0.4003|188.3300|184.8548|177.6200|177.6200|188.3300|0.4722|STOP|-0.8688|-1.0000|0.8688|0.0000|
|NVDA_123025_EPCH4_0939|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.5550|0.4023|188.3300|185.2300|177.6200|177.6200|188.3300|0.4722|STOP|-0.7750|-1.0000|0.7750|0.0000|
|NVDA_123025_EPCH4_0940|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.6201|0.4031|188.3300|185.4904|177.6200|177.6200|188.3300|0.4722|STOP|-0.7099|-1.0000|0.7099|0.0000|
|NVDA_123025_EPCH4_0942|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.4950|0.4045|188.3300|184.9900|177.6200|177.6200|188.3300|0.4722|STOP|-0.8350|-1.0000|0.8350|0.0000|
|NVDA_123025_EPCH4_0952|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.6300|0.4111|188.3300|185.5300|177.6200|177.6200|188.3300|0.4722|STOP|-0.7000|-1.0000|0.7000|0.0000|
|NVDA_123025_EPCH4_0952|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.6001|0.4113|188.3300|185.4104|177.6200|177.6200|188.3300|0.4722|STOP|-0.7299|-1.0000|0.7299|0.0000|
|NVDA_123025_EPCH4_0956|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.6331|0.4144|188.3300|185.5424|177.6200|177.6200|188.3300|0.4722|STOP|-0.6969|-1.0000|0.6969|0.0000|
|NVDA_123025_EPCH4_0957|2025-12-30 00:00:00|NVDA|EPCH4|SECONDARY|SHORT|188.2800|187.6400|187.5756|0.4146|188.3300|185.3124|177.6200|177.6200|188.3300|0.4722|STOP|-0.7544|-1.0000|0.7544|0.0000|
